업태명,소재지지번,소재지전화번호,영업일,소재지도로명,메뉴,시군구코드,업소명,경도,위도
,,,"오전 11시 30분 - 오후 9시 30분 (명절 전날, 당일 휴무, 준비시간 15:00~17:00)",,"11,900원",,,,
,,,,,평일점심B,,,,
,,,,,"16,000원",,,,
,,,,,평일점심C,,,,
,,,,,"20,000원",,,,
경양식,서울특별시 강남구 역삼동 792번지 59호 지상1층,,영업시간 정보가 없습니다.,서울특별시 강남구 역삼로20길 22 지상1층 (역삼동),메뉴 정보가 없습니다.,11680,세진,127.0381838,37.49396116
경양식,서울특별시 강남구 역삼동 790번지 20호,,매일,서울특별시 강남구 역삼로20길 9 5층 (역삼동),기네스,11680,오마주,127.0376708,37.49471287
,,,오후 6시 - 오전 1시,,"11,000원",,,,
,,,,,호가든,,,,
,,,,,"7,000원",,,,
,,,,,블랙엔탄,,,,
,,,,,"12,000원",,,,
경양식,서울특별시 강남구 역삼동 770번지 21호,02-0558-1991,매일,서울특별시 강남구 역삼로26길 5 (역삼동),짜장면,11680,수타돈까스,127.0407999,37.49602087
,,,오전 11시 - 오후 9시 (재료준비 15:00~17:00),,"6,000원",,,,
,,,,,짬뽕,,,,
,,,,,"7,000원",,,,
,,,,,짜장밥,,,,
,,,,,"7,000원",,,,
경양식,서울특별시 강남구 역삼동 733번지 18호 지상1층,0-2553-8082,영업시간 정보가 없습니다.,서울특별시 강남구 역삼로33길 3 (역삼동지상1층),메뉴 정보가 없습니다.,11680,사량도,127.0416659,37.49742468
경양식,서울특별시 강남구 역삼동 771번지 1호 지하1층,0-414-8012,월-금,서울특별시 강남구 역삼로34길 3 (역삼동지하1층),맥주,11680,프렌즈,127.0422218,37.49694461
,,,오후 8시 - 오전 2시 30분,,"8,000원",,,,
,,,휴무일,,칵테일,,,,
,,,매주 일요일,,"10,000원",,,,
,,,,,위스키 글라스,,,,
,,,,,"10,000원",,,,
경양식,서울특별시 강남구 역삼동 830번지 8호 지상2층,0-562-7228,매일,서울특별시 강남구 역삼로3길 20 (역삼동지상2층),메뉴 정보가 없습니다.,11680,아이러브펍,127.0313016,37.49485687
,,,오후 3시 - 오전 5시 (주말 영업 유동적),,,,,,
경양식,서울특별시 강남구 역삼동 832번지 33호 성우스타우스 지하B04호,,영업시간 정보가 없습니다.,서울특별시 강남구 역삼로4길 16 (역삼동성우스타우스 지하B04호),메뉴 정보가 없습니다.,11680,조박사돈까스,127.0320211,37.4924046
경양식,서울특별시 강남구 역삼동 832번지 33호 성우스타우스오피스텔,02 556 1258,월-금,서울특별시 강남구 역삼로4길 16 성우스타우스오피스텔 지상1층 111호 (역삼동),에스프레소,11680,더테이스트,127.0320211,37.4924046
,,,오전 7시 - 오전 1시,,"3,500원",,,,
,,,토/일,,카푸치노,,,,
,,,오전 8시 - 오후 11시,,"3,800원",,,,
,,,,,라떼,,,,
,,,,,"4,000원",,,,
경양식,서울특별시 강남구 역삼동 830번지 4호 지상1층,02-6925-0806,매일,서울특별시 강남구 역삼로5길 21 지상1층 (역삼동),에스프레소,11680,에쏘빈 (ESSO BEAN),127.0317867,37.49518211
,,,오전 9시 - 오후 11시,,"4,000원",,,,
,,,,,아메리카노,,,,
,,,,,"4,000원",,,,
,,,,,더치커피,,,,
,,,,,"4,000원",,,,
경양식,서울특별시 강남구 대치동 899번지 4호 지상2층,02 556 0224,"화,수,목,금",서울특별시 강남구 역삼로63길 21 (대치동지상2층),뽕골레,11680,니뽕내뽕(선릉점),127.0518687,37.50253063
,,,"오전 11시 - 오후 9시 30분 (,Last Order 20:50)",,"8,500원",,,,
,,,토/일,,일뽕,,,,
,,,오전 11시 30분 - 오후 9시 30분 (Break time 없음),,"6,500원",,,,
,,,,,크뽕,,,,
,,,,,"7,900원",,,,
경양식,서울특별시 강남구 대치동 900번지 0호 지상5층,,치즈킹꼬치 2p,서울특별시 강남구 역삼로63길 24 (대치동지상5층),메뉴 정보가 없습니다.,11680,에이,127.0520065,37.50278804
,,,"8,000원",,,,,,
,,,불닭꼬치 2p,,,,,,
,,,"7,000원",,,,,,
,,,소금구이꼬치 2p,,,,,,
,,,"7,000원",,,,,,
경양식,서울특별시 강남구 대치동 906번지 1호,,매일,서울특별시 강남구 역삼로63길 6 지상1층 2호 (대치동),메뉴 정보가 없습니다.,11680,명동피자 대치점,127.0526098,37.50158251
,,,오전 11시 - 오전 2시,,,,,,
경양식,서울특별시 강남구 대치동 919번지 7호,,매일,서울특별시 강남구 역삼로64길 15 지상1층 101호 (대치동),메뉴 정보가 없습니다.,11680,땡스피자 대치점,127.053269,37.50013264
,,,오전 11시 - 오전 2시,,,,,,
경양식,서울특별시 강남구 대치동 909번지 15호,,영업시간 정보가 없습니다.,서울특별시 강남구 역삼로64길 7 지상1층 101호 (대치동),메뉴 정보가 없습니다.,11680,버닝스톤,127.0530164,37.50062861
경양식,서울특별시 강남구 대치동 900번지 18호,,영업시간 정보가 없습니다.,서울특별시 강남구 역삼로65길 20 지상1층 103호 (대치동),메뉴 정보가 없습니다.,11680,비어에잇,127.052553,37.50257036
경양식,서울특별시 강남구 대치동 900번지 19호,,월-금,서울특별시 강남구 역삼로67길 19 지상1층 101호 (대치동),타코플레이트,11680,칠랑고,127.0526956,37.50260696
,,,오후 5시 - 오후 11시,,"38,000원",,,,
,,,토요일,,,,,,
,,,오후 4시 - 오후 10시,,,,,,
경양식,서울특별시 강남구 대치동 904번지 19호 지상1층-102,02 562 2112,영업시간 정보가 없습니다.,서울특별시 강남구 역삼로77길 7 지상1층 102호 (대치동),메뉴 정보가 없습니다.,11680,별나라 콩다방,127.0562684,37.50299792
경양식,서울특별시 강남구 대치동 914번지 18호 -103,02 562 7774,"월,수,목,금,토",서울특별시 강남구 역삼로78길 15 103호 (대치동),핫치킨골드 피자 L,11680,더착한피자,127.0573022,37.50156413
,,,오전 11시 - 오후 9시,,"22,900원",,,,
,,,공휴일,,핫치킨골드 피자 R,,,,
,,,오전 11시 - 오후 8시,,"19,900원",,,,
,,,,,허브갈릭통감자 골드 L,,,,
,,,,,"22,900원",,,,
경양식,서울특별시 강남구 대치동 914번지 18호 -103,02 562 7774,매일,서울특별시 강남구 역삼로78길 15 103호 (대치동),냉삼겹살,11680,대치동1타피자,127.0573022,37.50156413
,,,24시간 영업,,"12,000원",,,,
,,,,,청국장찌개,,,,
,,,,,"8,000원",,,,
,,,,,돼지김치찌개,,,,
,,,,,"8,000원",,,,
경양식,서울특별시 강남구 역삼동 834번지 27호 지상1층,,영업시간 정보가 없습니다.,서울특별시 강남구 역삼로8길 21 지상1층 103호 (역삼동),메뉴 정보가 없습니다.,11680,비터스윗,127.034248,37.49276944
경양식,서울특별시 강남구 역삼동 742번지 22호 도원빌딩,,월-금,서울특별시 강남구 역삼로9길 28 도원빌딩 지하1층 2호 (역삼동),메뉴 정보가 없습니다.,11680,비스티버거 역삼점,127.0338496,37.49591136
,,,오전 11시 - 오후 10시,,,,,,
,,,토요일,,,,,,
,,,오전 11시 - 오후 3시,,,,,,
경양식,서울특별시 강남구 역삼동 742번지 22호 도원빌딩,,매일,서울특별시 강남구 역삼로9길 28 도원빌딩 지하1층 5호 (역삼동),진짜 딸기 라떼,11680,드시오(De'cio),,
,,,오전 9시 - 오전 2시 (매일 오전9시부터 새벽2시까지),,"4,200원",,,,
,,,,,진짜 바나나 라떼,,,,
,,,,,"4,200원",,,,
,,,,,블루베리 라떼,,,,
,,,,,"4,200원",,,,
경양식,서울특별시 강남구 대치동 994번지 16호,02 550 4291,영업시간 정보가 없습니다.,서울특별시 강남구 영동대로 219 2층 1호 (대치동),메뉴 정보가 없습니다.,11680,오버뷰,127.0683288,37.49836563
경양식,서울특별시 강남구 대치동 983번지 10호,,매일,서울특별시 강남구 영동대로 315 지상1층 (대치동),아메리카노,11680,(주)알피스페이스 카페엠(M),127.0660331,37.50249446
,,,오전 10시 - 오후 10시,,"3,000원",,,,
,,,일요일,,,,,,
,,,정오 12시 - 오후 10시,,,,,,
경양식,서울특별시 강남구 대치동 983번지 10호,02 558 8796,슬라이스 훈제연어 샐러드,서울특별시 강남구 영동대로 315 지상2층 (대치동),메뉴 정보가 없습니다.,11680,(주)알피스페이스 카페엠투(M2),127.0660331,37.50249446
,,,"16,800원",,,,,,
,,,고르곤졸라 피자,,,,,,
,,,"13,800원",,,,,,
,,,사천 볶음짬뽕,,,,,,
,,,"16,800원",,,,,,
경양식,서울특별시 강남구 대치동 983번지 1호 S-TOWER(해암빌딩) 지하3층,,매일,서울특별시 강남구 영동대로 325 지하3층 (대치동 해암빌딩),메뉴 정보가 없습니다.,11680,(주)바운스 트램폴린파크 대치센터,127.0654953,37.50329019
,,,오전 11시 - 오전 2시,,,,,,
경양식,서울특별시 강남구 대치동 983번지 1호 S-TOWER(해암빌딩) 지하3층,,영업시간 정보가 없습니다.,서울특별시 강남구 영동대로 325 지하3층 (대치동 해암빌딩),메뉴 정보가 없습니다.,11680,(주)바운스 트램폴린파크 삼성센터,127.0654953,37.50329019
경양식,서울특별시 강남구 대치동 948번지,,"화,수,목,금",서울특별시 강남구 영동대로 417 지하1층 112호 (대치동 오토웨이 타워),Amatriciana 아마트리치아나,11680,파머스 테이블 오토웨이점,127.0636924,37.5062885
,,,오전 11시 30분 - 오후 9시 (First Order 11:30 / Last Order 20:10),,"17,000원",,,,
,,,휴무일,,Bolognese Pasta 볼로네제,,,,
,,,매주 월요일,,"19,000원",,,,
,,,,,Lunette di Crema di Tartufo 루네떼,,,,
,,,,,"22,000원",,,,
경양식,서울특별시 강남구 삼성동 159번지 0호 컨벤션별관 지하2층,,영업시간 정보가 없습니다.,서울특별시 강남구 영동대로 511 (삼성동컨벤션별관 지하2층),메뉴 정보가 없습니다.,11680,미인 삼계탕,127.0610231,37.51035608
경양식,서울특별시 강남구 삼성동 159번지 0호 컨벤션별관 지하2층14호,02 5584491,매일,서울특별시 강남구 영동대로 511 (삼성동컨벤션별관 지하2층14호),퀸즈랜드 립아이,11680,아웃백스테이크하우스코엑스점,127.0610231,37.51035608
,,,오전 11시 - 오후 9시,,"54,000원",,,,
,,,,,투움바 파스타,,,,
,,,,,"22,900원",,,,
,,,,,베이비 백 립,,,,
,,,,,"35,900원",,,,
경양식,서울특별시 강남구 삼성동 159번지,02 60025252,매일,서울특별시 강남구 영동대로 511 52층 (삼성동 트레이드타워),주중 점심 세미뷔페,11680,(주)탑클라우드 탑클라우드52,127.0610231,37.51035608
,,,정오 12시 - 오후 2시 30분 (점심뷔페/코스 (월요일 휴무)),,"49,000원",,,,
,,,매일,,주말 점심 세미뷔페,,,,
,,,오후 6시 - 오후 9시 (저녁뷔페 (월요일 휴무)),,"57,000원",,,,
,,,,,저녁 세미뷔페,,,,
,,,,,"71,000원",,,,
경양식,서울특별시 강남구 삼성동 159번지,0-2551-6500,매일,서울특별시 강남구 영동대로 513 1층 E002호 (삼성동 코엑스),오리지널 바비큐 치킨,11680,캘리포니아 피자 키친 코엑스점,127.0591588,37.51182403
,,,오전 11시 - 오후 9시 (Last order: 20:30),,"18,900원",,,,
,,,,,자메이칸 저크 치킨,,,,
,,,,,"20,900원",,,,
,,,,,쿵파오 파스타,,,,
,,,,,"18,500원",,,,
경양식,서울특별시 강남구 삼성동 159번지,02 555 4320,매일,서울특별시 강남구 영동대로 513 기존컨벤션센타동 지하1층 I102호 (삼성동 코엑스몰),Madras set,11680,아그라씨티 코엑스몰,127.0591588,37.51182403
,,,오전 11시 30분 - 오후 10시 (Last order 21:00 (PM.09:00)),,"12,800원",,,,
,,,,,Couple Set,,,,
,,,,,"39,900원",,,,
,,,,,Tandoori Chicken 2pcs,,,,
,,,,,"11,200원",,,,
경양식,서울특별시 강남구 삼성동 159번지 코엑스 1층,02-2218-4537,매일,서울특별시 강남구 영동대로 513 지상1층 (삼성동 코엑스),바이킹 스테이크,11680,티지아이프라이데이스,127.0591588,37.51182403
,,,오전 11시 30분 - 오후 9시 (라스트오더 20시 마감),,엠파이어 스테이크,,,,
,,,,,"67,000원",,,,
,,,,,케이준 쉬림프&치킨 파스타,,,,
,,,,,"19,500원",,,,
경양식,서울특별시 강남구 삼성동 159번지 지상23층,080 234 7575,영업시간 정보가 없습니다.,서울특별시 강남구 영동대로 513 지상23층 (삼성동),메뉴 정보가 없습니다.,11680,아모리스코엑스,127.0591588,37.51182403
경양식,서울특별시 강남구 삼성동 159번지 지상23층,080 234 7575,영업시간 정보가 없습니다.,서울특별시 강남구 영동대로 513 지상23층 (삼성동),메뉴 정보가 없습니다.,11680,코엑스연회,127.0591588,37.51182403
경양식,서울특별시 강남구 삼성동 159번지 지상23층,080 234 7575,영업시간 정보가 없습니다.,서울특별시 강남구 영동대로 513 지상23층 (삼성동),메뉴 정보가 없습니다.,11680,그래머시 코엑스점,127.0591588,37.51182403
경양식,서울특별시 강남구 삼성동 159번지 0호 기존컨벤션센터 지하1층-H105,02 556 4746,매일,서울특별시 강남구 영동대로 513 지하1층 H105호 (삼성동 기존컨벤션센터),런치메뉴,11680,케르반레스토랑 코엑스점,127.0591588,37.51182403
,,,오전 11시 - 오후 10시,,"12,900원",,,,
,,,,,양고기 쉬시 케밥,,,,
,,,,,"22,000원",,,,
,,,,,닭고기 쉬시 케밥,,,,
,,,,,"19,000원",,,,
경양식,서울특별시 강남구 삼성동 159번지,02-6740-4243,영업시간 정보가 없습니다.,서울특별시 강남구 영동대로 513 지하1층 H113호 (삼성동 코엑스몰),메뉴 정보가 없습니다.,11680,씨제이푸드월드(CJ FOODWORLD) 코엑스몰점,127.0591588,37.51182403
경양식,서울특별시 강남구 삼성동 159번지 코엑스기존컨벤션센터 지하1층 I-103,,매일,서울특별시 강남구 영동대로 513 지하1층 I-103호 (삼성동 코엑스기존컨벤션센터),오리지날 뽀르게따 샌드위치,11680,뽀르게따,127.0591588,37.51182403
,,,오전 11시 - 오후 10시,,"12,500원",,,,
,,,"금,토",,뽀르게따 스테이크,,,,
,,,오전 11시 - 오후 11시,,"28,500원",,,,
,,,,,새우 베이컨 크림,,,,
,,,,,"17,000원",,,,
경양식,서울특별시 강남구 삼성동 159번지,02-2276-6660,매일,서울특별시 강남구 영동대로 513 지하1층 i104호 (삼성동 기존컨벤션센터),원플레이트(평일 런치 한정),11680,디퀸즈 코엑스점,127.0591588,37.51182403
,,,오전 11시 - 오후 9시,,"11,900원",,,,
,,,,,부채살 팬 스테이크,,,,
,,,,,"18,500원",,,,
,,,,,새우&버섯 샐러드,,,,
,,,,,"17,000원",,,,
경양식,서울특별시 강남구 삼성동 159번지,70-4624-4281,매일,서울특별시 강남구 영동대로 513 지하1층 i108호 (삼성동 기존컨벤션센터),씨푸드 잠발라야,11680,샤이바나 코엑스점,127.0591588,37.51182403
,,,오전 11시 - 오후 9시 30분 (라스트 오더 21:00),,"10,900원",,,,
,,,,,자이언트 밋볼 스파게티,,,,
,,,,,"9,900원",,,,
,,,,,루이지애나 더티라이스,,,,
,,,,,"10,900원",,,,
경양식,서울특별시 강남구 삼성동 159번지,,매일,서울특별시 강남구 영동대로 513 지하1층 J102호 (삼성동 코엑스기존컨벤션센터),블랙모짜볼,11680,더 플레이스 코엑스점,127.0591588,37.51182403
,,,오전 10시 30분 - 오후 10시,,"7,900원",,,,
,,,,,리코타 프루타 샐러드,,,,
,,,,,"12,900원",,,,
,,,,,폭탄피자,,,,
,,,,,"21,900원",,,,
경양식,서울특별시 강남구 삼성동 159번지 0호 컨벤션센터 코엑스몰 지하1층-J-107,02-6002-6250,매일,서울특별시 강남구 영동대로 513 지하1층 J-107호 (삼성동 컨벤션센터 코엑스몰),토마토와 모짜렐라를 곁들인 아티파스토,11680,코엑스 뽀모도로,127.0591588,37.51182403
,,,오전 11시 - 오후 10시,,"15,000원",,,,
,,,,,신선한 계절 야채 샐러드,,,,
,,,,,"11,000원",,,,
,,,,,수제 리코타 치즈를 곁들인 토마토 샐러드,,,,
,,,,,"14,000원",,,,
경양식,서울특별시 강남구 삼성동 159번지 지하1층,02 6126002,"월-금,토",서울특별시 강남구 영동대로 513 지하1층 L101호 (삼성동 코엑스몰),모듬사시미 2人,11680,도모다찌,127.0591588,37.51182403
,,,오전 6시 - 오전 1시 (12시~1시 마감입니다^^),,"27,000원",,,,
,,,휴무일,,모듬사시미 3人,,,,
,,,매주 일요일,,"37,000원",,,,
,,,,,모듬사시미 4人,,,,
,,,,,"47,000원",,,,
경양식,서울특별시 강남구 삼성동 159번지 지하1층,02-6002-6868,매일,서울특별시 강남구 영동대로 513 지하1층 O-106호 (삼성동 코엑스몰),히레가츠동,11680,홍대돈부리,127.0591588,37.51182403
,,,오전 11시 - 오전 4시,,에비동,,,,
,,,,,사케동,,,,
,,,,,"9,900원",,,,
경양식,서울특별시 강남구 삼성동 159번지 코엑스,055 256 2670,영업시간 정보가 없습니다.,서울특별시 강남구 영동대로 513 코엑스 동측광장층 (삼성동),메뉴 정보가 없습니다.,11680,레시피뱅크,127.0591588,37.51182403
경양식,서울특별시 강남구 삼성동 159번지 코엑스,02 60022001,월-목,서울특별시 강남구 영동대로 513 코엑스 지상1층 (삼성동),멕시칸 시저 샐러드,11680,데블스도어 코엑스점,127.0591588,37.51182403
,,,"오전 11시 - 오후 10시 (연중무휴, Last Order 1시간 전)",,"15,000원",,,,
,,,"금,토",,몬테크리스토샌드위치,,,,
,,,"오전 11시 - 오후 11시 (연중무휴, Last Order 1시간 전)",,"13,000원",,,,
